YEAR,MO,DY,WS10M_MAX,WS10M_MIN,WD10M
1983,1,1,3.11,1.76,163.31
1983,1,2,2.6,0.51,62.06
1983,1,3,2.78,0.83,180.31
1983,1,4,4.95,0.98,228.19
1983,1,5,4.4,0.71,229.5
1983,1,6,5.58,1.99,243.31
1983,1,7,7.16,0.42,267.06
1983,1,8,6.62,0.09,85.44
1983,1,9,6.37,2.52,36.31
1983,1,10,5.49,4.22,57.38
1983,1,11,5.48,0.66,97.56
1983,1,12,4.09,0.17,133.94
1983,1,13,5.13,1.2,247.62
1983,1,14,4.76,2.63,258.06
1983,1,15,9.6,4.9,272.5
1983,1,16,6.41,1.32,267.44
1983,1,17,4.18,1.07,107.19
1983,1,18,5.28,1.4,222.62
1983,1,19,8.99,3.39,186.31
1983,1,20,9.71,6.53,26.0
1983,1,21,6.41,3.55,54.75
1983,1,22,5.71,3.62,110.62
1983,1,23,5.17,0.65,171.5
1983,1,24,4.69,0.39,95.31
1983,1,25,5.05,2.53,81.44
1983,1,26,3.41,1.59,97.25
1983,1,27,3.2,0.91,238.38
1983,1,28,3.55,1.84,255.44
1983,1,29,5.66,3.27,263.75
1983,1,30,7.5,3.17,250.25
1983,1,31,5.12,2.55,275.25
1983,2,1,6.41,2.88,234.69
1983,2,2,8.41,1.81,140.56
1983,2,3,6.74,4.83,73.81
1983,2,4,4.45,0.48,134.31
1983,2,5,4.45,0.11,127.81
1983,2,6,12.58,5.33,256.25
1983,2,7,10.05,4.84,277.44
1983,2,8,8.12,4.8,248.75
1983,2,9,7.8,2.12,277.0
1983,2,10,7.42,2.83,240.62
1983,2,11,10.66,2.88,261.31
1983,2,12,11.62,2.67,206.19
1983,2,13,10.8,1.09,254.62
1983,2,14,10.53,0.75,178.88
1983,2,15,8.33,2.07,268.56
1983,2,16,6.8,3.26,280.12
1983,2,17,8.59,0.53,125.44
1983,2,18,8.64,4.3,57.75
1983,2,19,4.56,0.87,40.0
1983,2,20,5.23,1.92,224.94
1983,2,21,3.53,1.45,208.31
1983,2,22,4.42,0.56,143.5
1983,2,23,4.53,2.34,69.06
1983,2,24,5.75,1.48,87.06
1983,2,25,4.78,0.42,147.38
1983,2,26,7.39,2.81,254.94
1983,2,27,6.32,0.39,305.81
1983,2,28,4.67,0.91,242.56
1983,3,1,8.73,4.35,273.69
1983,3,2,5.78,1.26,122.12
1983,3,3,6.13,3.81,73.19
1983,3,4,7.36,4.23,86.56
1983,3,5,6.8,3.12,75.56
1983,3,6,6.46,2.76,55.06
1983,3,7,7.45,2.73,66.31
1983,3,8,6.39,2.95,82.75
1983,3,9,4.48,1.2,178.06
1983,3,10,6.09,2.26,241.62
1983,3,11,5.99,0.71,257.12
1983,3,12,3.35,0.41,217.88
1983,3,13,4.92,1.1,170.69
1983,3,14,5.52,2.11,210.44
1983,3,15,10.1,3.61,267.5
1983,3,16,10.04,5.05,298.94
1983,3,17,5.66,1.91,265.12
1983,3,18,4.74,1.66,64.19
1983,3,19,4.57,1.88,119.56
1983,3,20,4.48,0.84,222.5
1983,3,21,5.28,1.84,248.62
1983,3,22,3.62,1.2,230.81
1983,3,23,6.0,0.97,110.06
1983,3,24,12.32,3.52,234.94
1983,3,25,14.52,8.52,296.19
1983,3,26,11.94,7.3,281.69
1983,3,27,7.41,2.23,261.06
1983,3,28,10.48,6.87,269.12
1983,3,29,7.69,2.2,165.06
1983,3,30,9.03,2.91,68.38
1983,3,31,6.17,4.06,273.69
1983,4,1,11.61,6.52,247.62
1983,4,2,8.2,2.89,274.56
1983,4,3,4.27,1.34,259.94
1983,4,4,6.49,4.52,270.38
1983,4,5,8.79,2.45,265.81
1983,4,6,7.52,3.02,235.69
1983,4,7,6.37,3.15,244.5
1983,4,8,5.27,0.71,213.88
1983,4,9,4.39,0.48,152.69
1983,4,10,4.47,0.08,221.25
1983,4,11,6.13,1.79,191.69
1983,4,12,7.43,2.48,184.12
1983,4,13,7.53,1.36,125.81
1983,4,14,10.45,6.18,73.69
1983,4,15,8.24,4.38,73.75
1983,4,16,8.96,3.35,96.62
1983,4,17,7.76,1.77,188.5
1983,4,18,5.28,0.54,291.06
1983,4,19,8.78,1.27,233.0
1983,4,20,9.41,2.04,168.88
1983,4,21,13.03,2.18,265.38
1983,4,22,6.04,0.81,136.25
1983,4,23,6.19,3.98,256.31
1983,4,24,6.73,1.55,225.38
1983,4,25,7.5,0.48,161.06
1983,4,26,5.85,1.37,224.75
1983,4,27,5.8,0.3,83.5
1983,4,28,3.96,0.59,233.12
1983,4,29,5.18,0.38,103.44
1983,4,30,6.66,0.86,189.31
1983,5,1,10.11,6.99,259.56
1983,5,2,7.05,3.04,190.0
1983,5,3,5.86,0.24,84.81
1983,5,4,5.52,0.27,98.25
1983,5,5,4.51,1.73,190.94
1983,5,6,5.65,1.16,79.69
1983,5,7,4.72,0.34,193.12
1983,5,8,5.88,1.31,258.44
1983,5,9,5.05,1.06,267.94
1983,5,10,4.31,1.59,249.31
1983,5,11,10.16,4.24,249.31
1983,5,12,7.51,1.04,207.12
1983,5,13,5.13,0.82,211.19
1983,5,14,5.32,1.09,191.94
1983,5,15,10.18,5.22,259.5
1983,5,16,8.54,0.98,248.69
1983,5,17,5.9,0.72,239.62
1983,5,18,5.94,0.62,163.81
1983,5,19,8.06,0.64,91.19
1983,5,20,7.33,1.08,229.38
1983,5,21,7.1,3.66,281.94
1983,5,22,9.42,3.57,272.94
1983,5,23,7.47,1.16,260.31
1983,5,24,5.18,2.02,189.94
1983,5,25,6.55,1.73,41.25
1983,5,26,12.33,5.98,76.44
1983,5,27,6.98,3.69,74.5
1983,5,28,3.82,0.82,87.81
1983,5,29,4.16,2.36,174.62
1983,5,30,5.11,0.99,141.56
1983,5,31,4.98,0.02,146.56
1983,6,1,5.54,2.24,282.56
1983,6,2,5.28,0.12,109.38
1983,6,3,6.88,2.3,61.44
1983,6,4,6.08,0.95,82.56
1983,6,5,3.62,0.38,128.88
1983,6,6,4.72,1.06,79.25
1983,6,7,2.88,0.42,140.38
1983,6,8,4.3,0.75,140.25
1983,6,9,8.34,0.64,71.88
1983,6,10,6.92,0.35,77.44
1983,6,11,4.94,0.46,249.62
1983,6,12,3.25,0.05,252.88
1983,6,13,7.82,0.24,121.31
1983,6,14,7.39,3.12,57.44
1983,6,15,7.03,1.61,81.25
1983,6,16,8.91,2.91,82.25
1983,6,17,8.26,3.02,63.75
1983,6,18,8.32,4.8,57.12
1983,6,19,11.64,6.99,66.12
1983,6,20,7.38,2.48,38.0
1983,6,21,4.12,0.98,50.38
1983,6,22,7.39,1.73,88.31
1983,6,23,5.42,0.91,107.06
1983,6,24,5.85,1.12,57.19
1983,6,25,4.73,0.38,104.19
1983,6,26,6.34,1.7,304.62
1983,6,27,5.51,3.55,284.25
1983,6,28,4.71,0.27,240.75
1983,6,29,5.77,0.48,94.44
1983,6,30,7.17,1.45,81.62
1983,7,1,3.8,0.8,207.56
1983,7,2,8.09,0.7,69.25
1983,7,3,6.72,0.55,210.0
1983,7,4,8.64,1.16,82.12
1983,7,5,6.04,0.66,218.38
1983,7,6,5.25,0.91,204.0
1983,7,7,3.65,0.48,251.12
1983,7,8,3.88,1.23,141.38
1983,7,9,10.41,3.27,64.25
1983,7,10,6.42,2.41,46.06
1983,7,11,3.55,1.78,152.88
1983,7,12,3.7,0.57,93.69
1983,7,13,5.27,0.7,64.56
1983,7,14,4.34,0.34,260.94
1983,7,15,3.55,2.06,151.5
1983,7,16,3.95,1.53,152.81
1983,7,17,4.91,0.73,128.56
1983,7,18,4.14,0.18,122.38
1983,7,19,4.85,2.44,196.44
1983,7,20,4.45,0.33,88.75
1983,7,21,5.32,1.88,141.69
1983,7,22,5.62,1.62,162.81
1983,7,23,5.15,2.56,174.0
1983,7,24,6.02,3.62,163.31
1983,7,25,8.29,2.97,160.25
1983,7,26,7.58,2.3,162.62
1983,7,27,6.12,1.6,204.62
1983,7,28,6.52,2.73,98.25
1983,7,29,5.77,0.84,132.38
1983,7,30,5.02,1.39,146.25
1983,7,31,8.16,0.64,225.56
1983,8,1,5.96,0.48,273.88
1983,8,2,6.93,1.23,44.0
1983,8,3,12.07,4.9,61.62
1983,8,4,11.48,8.66,61.75
1983,8,5,8.95,6.37,58.38
1983,8,6,9.27,5.35,64.62
1983,8,7,12.38,5.44,69.0
1983,8,8,6.25,0.55,244.31
1983,8,9,4.82,2.07,261.19
1983,8,10,7.4,3.56,250.94
1983,8,11,6.41,3.74,255.94
1983,8,12,5.48,3.77,261.69
1983,8,13,4.22,0.23,205.12
1983,8,14,4.04,1.59,214.94
1983,8,15,3.98,1.66,178.31
1983,8,16,5.8,0.23,242.31
1983,8,17,5.03,0.97,203.69
1983,8,18,8.66,2.8,71.0
1983,8,19,5.62,0.74,181.88
1983,8,20,4.41,0.3,77.75
1983,8,21,6.61,0.76,76.88
1983,8,22,8.09,2.32,92.81
1983,8,23,5.56,0.63,241.44
1983,8,24,5.59,0.44,266.44
1983,8,25,4.56,0.36,133.12
1983,8,26,6.11,1.66,89.0
1983,8,27,7.3,1.27,86.69
1983,8,28,6.15,2.1,149.81
1983,8,29,8.42,1.98,58.62
1983,8,30,7.79,5.7,55.12
1983,8,31,6.01,0.67,65.12
1983,9,1,9.82,2.66,256.19
1983,9,2,8.02,0.5,265.69
1983,9,3,6.61,1.39,111.69
1983,9,4,8.45,4.41,67.19
1983,9,5,7.29,5.37,65.5
1983,9,6,5.35,3.12,56.69
1983,9,7,7.93,2.95,75.75
1983,9,8,8.54,4.58,75.62
1983,9,9,4.86,1.07,184.94
1983,9,10,6.92,0.54,214.5
1983,9,11,4.38,0.62,204.44
1983,9,12,8.73,2.52,67.31
1983,9,13,9.5,5.59,72.31
1983,9,14,7.88,5.36,64.56
1983,9,15,6.41,0.82,78.69
1983,9,16,5.89,0.38,253.81
1983,9,17,7.96,3.66,172.5
1983,9,18,6.07,3.7,73.19
1983,9,19,4.62,0.86,89.19
1983,9,20,4.73,0.67,94.94
1983,9,21,6.87,2.05,73.88
1983,9,22,8.91,3.72,71.69
1983,9,23,8.32,2.11,73.25
1983,9,24,3.8,0.72,122.81
1983,9,25,4.26,0.96,324.81
1983,9,26,4.95,1.88,294.88
1983,9,27,8.49,2.8,96.25
1983,9,28,4.28,1.09,223.62
1983,9,29,4.38,0.97,224.0
1983,9,30,3.5,1.15,194.94
1983,10,1,4.02,1.38,218.81
1983,10,2,5.34,0.19,48.31
1983,10,3,9.2,4.35,74.56
1983,10,4,6.95,1.96,108.38
1983,10,5,4.9,0.67,126.0
1983,10,6,3.84,0.7,73.31
1983,10,7,3.77,0.48,164.62
1983,10,8,4.02,1.57,238.25
1983,10,9,4.21,1.23,70.5
1983,10,10,3.74,0.8,200.25
1983,10,11,4.7,2.84,201.25
1983,10,12,6.34,4.49,70.5
1983,10,13,5.81,0.94,85.69
1983,10,14,3.51,0.21,132.31
1983,10,15,4.52,0.34,251.69
1983,10,16,7.82,2.88,249.81
1983,10,17,10.21,3.52,276.75
1983,10,18,6.5,2.37,61.19
1983,10,19,6.73,4.49,22.69
1983,10,20,5.19,1.26,21.06
1983,10,21,5.2,0.82,112.94
1983,10,22,5.64,0.12,102.0
1983,10,23,7.39,5.51,56.94
1983,10,24,8.16,6.02,60.5
1983,10,25,9.02,6.09,66.12
1983,10,26,6.09,3.83,63.31
1983,10,27,6.87,2.73,80.38
1983,10,28,6.8,4.02,87.94
1983,10,29,7.03,1.84,131.12
1983,10,30,6.16,3.77,320.44
1983,10,31,6.73,3.79,317.19
1983,11,1,7.52,3.29,101.31
1983,11,2,5.16,0.32,265.38
1983,11,3,7.07,1.0,96.69
1983,11,4,3.93,0.27,159.12
1983,11,5,3.93,0.52,90.75
1983,11,6,8.45,1.37,133.56
1983,11,7,7.13,1.13,266.5
1983,11,8,5.54,0.94,165.25
1983,11,9,6.88,2.56,130.94
1983,11,10,9.81,5.91,242.88
1983,11,11,6.66,6.11,257.38
1983,11,12,6.09,1.86,203.25
1983,11,13,8.66,3.42,92.94
1983,11,14,7.84,0.13,143.62
1983,11,15,7.27,1.07,215.81
1983,11,16,6.05,0.9,166.88
1983,11,17,9.24,4.43,239.69
1983,11,18,10.95,4.5,292.12
1983,11,19,4.48,0.26,215.25
1983,11,20,3.72,0.55,206.31
1983,11,21,8.92,1.5,239.75
1983,11,22,8.28,1.38,234.19
1983,11,23,3.4,0.16,234.19
1983,11,24,2.44,1.67,208.5
1983,11,25,3.86,1.49,244.81
1983,11,26,7.09,2.78,247.62
1983,11,27,12.98,7.29,250.5
1983,11,28,12.34,5.27,311.0
1983,11,29,7.39,2.12,298.44
1983,11,30,4.28,0.7,244.19
1983,12,1,8.1,3.91,131.25
1983,12,2,6.04,3.54,212.12
1983,12,3,6.81,4.68,33.12
1983,12,4,4.92,3.1,39.5
1983,12,5,4.51,2.35,64.31
1983,12,6,4.34,0.84,75.12
1983,12,7,6.45,0.36,255.94
1983,12,8,4.69,0.91,185.12
1983,12,9,8.66,2.67,246.5
1983,12,10,9.06,4.91,270.94
1983,12,11,6.44,4.38,286.88
1983,12,12,7.25,5.48,271.94
1983,12,13,8.22,5.83,276.12
1983,12,14,7.27,1.85,312.0
1983,12,15,6.88,2.58,200.5
1983,12,16,12.63,7.2,213.75
1983,12,17,11.24,3.21,231.62
1983,12,18,7.94,5.46,222.25
1983,12,19,13.95,8.27,241.31
1983,12,20,10.2,2.59,234.75
1983,12,21,17.34,6.74,243.25
1983,12,22,13.31,8.7,271.94
1983,12,23,8.34,3.07,255.81
1983,12,24,3.55,0.54,161.62
1983,12,25,6.35,1.12,171.31
1983,12,26,6.0,2.01,271.88
1983,12,27,6.6,2.26,48.81
1983,12,28,4.76,3.5,45.0
1983,12,29,4.82,3.32,78.0
1983,12,30,3.66,0.55,136.44
1983,12,31,5.24,1.21,255.69
1984,1,1,5.0,0.52,235.31
1984,1,2,4.05,0.59,112.44
1984,1,3,8.5,1.8,239.31
1984,1,4,8.84,3.52,204.44
1984,1,5,9.06,2.23,158.19
1984,1,6,7.5,4.42,298.69
1984,1,7,9.83,6.09,266.38
1984,1,8,7.81,4.67,254.69
1984,1,9,10.81,4.55,128.94
1984,1,10,9.97,7.61,21.38
1984,1,11,7.63,5.61,319.12
1984,1,12,11.6,5.83,280.0
1984,1,13,11.38,3.91,312.25
1984,1,14,7.02,5.16,240.38
1984,1,15,8.52,0.52,261.94
1984,1,16,4.42,0.76,83.69
1984,1,17,5.34,2.16,239.75
1984,1,18,3.48,1.27,254.44
1984,1,19,8.65,4.39,237.81
1984,1,20,8.33,1.03,239.38
1984,1,21,9.85,3.26,240.5
1984,1,22,11.87,7.49,250.75
1984,1,23,13.69,6.66,254.38
1984,1,24,14.8,5.6,284.44
1984,1,25,7.32,1.16,199.19
1984,1,26,5.96,2.77,219.5
1984,1,27,7.97,4.23,279.44
1984,1,28,4.2,1.45,195.25
1984,1,29,3.95,2.86,127.5
1984,1,30,3.75,1.53,223.5
1984,1,31,9.89,4.41,257.56
1984,2,1,9.79,4.7,284.75
1984,2,2,14.06,7.38,292.81
1984,2,3,11.05,4.48,337.25
1984,2,4,6.54,4.09,283.56
1984,2,5,3.92,0.57,219.38
1984,2,6,3.49,0.14,144.0
1984,2,7,10.59,2.92,256.38
1984,2,8,11.21,6.25,275.56
1984,2,9,12.28,7.21,94.0
1984,2,10,11.22,6.67,151.0
1984,2,11,7.0,4.59,285.5
1984,2,12,6.0,1.15,54.38
1984,2,13,7.43,1.05,84.31
1984,2,14,8.54,5.36,61.81
1984,2,15,6.58,3.58,147.88
1984,2,16,4.94,1.3,185.5
1984,2,17,2.92,0.5,193.25
1984,2,18,7.2,3.09,91.0
1984,2,19,4.86,0.95,229.81
1984,2,20,5.84,1.1,239.44
1984,2,21,6.32,1.97,240.12
1984,2,22,6.47,2.83,257.44
1984,2,23,12.41,5.84,263.44
1984,2,24,8.12,1.58,306.88
1984,2,25,7.69,2.31,264.62
1984,2,26,7.8,3.55,186.88
1984,2,27,6.98,2.04,84.19
1984,2,28,6.58,0.8,95.5
1984,2,29,9.2,5.88,262.44
1984,3,1,9.91,5.98,267.56
1984,3,2,8.6,3.81,285.56
1984,3,3,6.52,2.2,277.44
1984,3,4,7.28,1.7,50.19
1984,3,5,5.48,3.07,30.5
1984,3,6,6.74,2.55,68.19
1984,3,7,5.04,2.14,105.5
1984,3,8,5.23,2.42,284.94
1984,3,9,11.25,3.17,246.69
1984,3,10,6.77,4.53,15.12
1984,3,11,7.29,4.4,51.0
1984,3,12,11.66,5.71,78.06
1984,3,13,7.64,0.65,132.31
1984,3,14,10.0,0.16,252.81
1984,3,15,10.81,5.93,235.06
1984,3,16,10.64,6.73,242.06
1984,3,17,8.92,0.78,258.19
1984,3,18,4.63,0.55,102.31
1984,3,19,11.57,4.55,70.44
1984,3,20,6.88,0.26,155.5
1984,3,21,3.27,0.48,217.81
1984,3,22,4.38,0.81,81.5
1984,3,23,5.02,2.2,260.31
1984,3,24,9.92,5.32,246.81
1984,3,25,10.02,5.6,245.06
1984,3,26,10.03,2.6,258.06
1984,3,27,4.97,0.76,214.38
1984,3,28,6.84,2.24,251.88
1984,3,29,9.14,4.3,266.19
1984,3,30,8.83,1.93,243.06
1984,3,31,5.88,0.61,162.31
1984,4,1,12.84,5.37,257.94
1984,4,2,10.61,4.9,273.06
1984,4,3,8.45,1.88,274.75
1984,4,4,7.89,1.38,269.81
1984,4,5,8.74,2.43,293.56
1984,4,6,4.54,0.22,222.81
1984,4,7,6.12,1.24,102.25
1984,4,8,8.34,5.91,80.12
1984,4,9,8.58,4.4,81.19
1984,4,10,5.62,0.68,163.44
1984,4,11,1.92,0.66,236.12
1984,4,12,7.41,1.48,77.69
1984,4,13,9.8,3.2,71.62
1984,4,14,9.39,4.37,104.56
1984,4,15,10.38,4.8,274.62
1984,4,16,7.42,1.39,283.31
1984,4,17,4.05,0.55,133.38
1984,4,18,5.64,1.43,65.06
1984,4,19,7.66,3.55,91.06
1984,4,20,10.3,5.33,79.06
1984,4,21,10.14,6.65,73.38
1984,4,22,7.82,3.25,81.5
1984,4,23,5.7,0.48,65.44
1984,4,24,5.39,2.42,55.44
1984,4,25,5.3,0.22,66.44
1984,4,26,10.04,5.0,65.31
1984,4,27,8.43,5.59,65.69
1984,4,28,7.92,0.4,107.88
1984,4,29,6.58,3.04,247.12
1984,4,30,6.17,2.54,259.06
1984,5,1,9.3,3.23,248.19
1984,5,2,6.38,1.89,142.06
1984,5,3,6.16,3.14,301.5
1984,5,4,6.55,4.28,258.12
1984,5,5,5.67,2.42,163.56
1984,5,6,5.25,0.73,150.62
1984,5,7,7.4,0.82,216.44
1984,5,8,9.11,1.82,295.69
1984,5,9,11.02,5.26,315.31
1984,5,10,4.84,2.97,150.19
1984,5,11,2.93,0.47,231.31
1984,5,12,4.73,2.99,214.31
1984,5,13,10.77,3.32,74.81
1984,5,14,8.66,1.69,198.31
1984,5,15,11.07,7.0,255.56
1984,5,16,8.82,4.09,246.38
1984,5,17,7.07,2.62,176.19
1984,5,18,9.95,1.42,224.44
1984,5,19,11.38,0.98,137.75
1984,5,20,12.93,7.03,262.19
1984,5,21,9.23,1.62,257.31
1984,5,22,9.56,4.97,253.06
1984,5,23,8.27,3.55,259.94
1984,5,24,9.92,6.72,244.94
1984,5,25,9.77,2.84,253.81
1984,5,26,5.14,2.34,167.12
1984,5,27,7.07,2.21,212.75
1984,5,28,3.2,0.29,148.31
1984,5,29,4.18,0.44,209.69
1984,5,30,7.7,1.88,90.06
1984,5,31,5.39,3.85,185.19
1984,6,1,6.22,1.91,162.06
1984,6,2,6.1,0.91,202.62
1984,6,3,10.7,5.71,259.44
1984,6,4,11.26,6.74,248.0
1984,6,5,11.24,0.23,265.12
1984,6,6,5.28,1.91,250.81
1984,6,7,3.46,1.88,192.56
1984,6,8,7.41,1.28,86.19
1984,6,9,6.41,3.62,64.88
1984,6,10,8.23,3.79,59.69
1984,6,11,8.17,4.62,56.31
1984,6,12,7.66,3.78,68.75
1984,6,13,8.77,2.66,60.56
1984,6,14,8.84,3.71,58.75
1984,6,15,6.14,2.78,55.12
1984,6,16,5.09,0.33,84.62
1984,6,17,3.32,0.52,133.06
1984,6,18,11.73,1.78,70.31
1984,6,19,7.37,2.3,116.12
1984,6,20,5.88,0.68,250.81
1984,6,21,3.77,0.77,280.81
1984,6,22,6.13,0.16,90.69
1984,6,23,8.02,3.03,63.0
1984,6,24,10.45,3.53,74.62
1984,6,25,11.12,6.05,62.62
1984,6,26,8.28,3.99,55.19
1984,6,27,6.22,0.49,46.5
1984,6,28,2.91,0.28,231.5
1984,6,29,3.24,0.3,129.56
1984,6,30,7.85,0.37,113.06
1984,7,1,6.27,1.09,249.81
1984,7,2,4.7,0.7,201.69
1984,7,3,8.96,4.16,54.81
1984,7,4,8.55,4.49,55.38
1984,7,5,7.98,3.7,57.12
1984,7,6,6.95,4.78,65.81
1984,7,7,6.15,3.3,57.62
1984,7,8,6.59,2.65,92.62
1984,7,9,6.28,2.78,148.94
1984,7,10,6.06,2.7,176.19
1984,7,11,7.17,0.32,230.62
1984,7,12,5.25,0.66,243.81
1984,7,13,3.67,0.05,184.06
1984,7,14,7.09,2.91,57.69
1984,7,15,5.42,2.81,57.56
1984,7,16,7.92,4.05,57.88
1984,7,17,10.67,5.4,68.19
1984,7,18,8.26,4.74,68.44
1984,7,19,4.88,3.83,53.94
1984,7,20,6.6,1.38,88.0
1984,7,21,4.3,0.24,240.12
1984,7,22,5.05,0.73,84.31
1984,7,23,6.41,1.09,69.88
1984,7,24,3.69,1.02,161.06
1984,7,25,5.38,1.59,208.69
1984,7,26,8.97,3.03,52.31
1984,7,27,8.52,4.3,59.5
1984,7,28,5.33,1.3,62.12
1984,7,29,8.75,0.91,91.69
1984,7,30,6.19,2.25,145.38
1984,7,31,5.79,1.02,270.69
1984,8,1,8.62,0.34,90.94
1984,8,2,8.61,6.32,63.12
1984,8,3,6.33,1.85,61.81
1984,8,4,4.45,0.9,260.44
1984,8,5,6.67,0.48,117.5
1984,8,6,9.54,5.93,54.69
1984,8,7,9.12,5.93,74.19
1984,8,8,6.7,1.43,257.5
1984,8,9,7.25,1.09,76.56
1984,8,10,9.42,3.66,63.56
1984,8,11,11.8,6.05,60.31
1984,8,12,9.57,4.71,55.94
1984,8,13,6.23,3.97,54.12
1984,8,14,4.53,0.16,94.62
1984,8,15,4.78,0.3,87.69
1984,8,16,2.88,0.56,89.25
1984,8,17,5.33,2.05,145.31
1984,8,18,8.73,5.02,68.94
1984,8,19,9.33,4.66,72.31
1984,8,20,8.76,5.37,59.19
1984,8,21,5.7,0.21,164.44
1984,8,22,5.2,1.02,257.19
1984,8,23,6.58,2.37,242.06
1984,8,24,5.66,1.15,233.19
1984,8,25,5.97,0.7,81.75
1984,8,26,7.8,2.61,64.38
1984,8,27,9.66,5.12,65.56
1984,8,28,7.12,4.73,66.25
1984,8,29,6.26,3.09,55.44
1984,8,30,8.27,2.73,61.19
1984,8,31,8.02,5.41,68.88
1984,9,1,6.76,4.24,65.0
1984,9,2,6.13,2.03,83.62
1984,9,3,6.54,2.57,95.0
1984,9,4,3.73,0.62,190.25
1984,9,5,3.57,0.43,288.06
1984,9,6,8.57,1.21,166.0
1984,9,7,10.21,6.52,71.75
1984,9,8,9.85,1.45,45.0
1984,9,9,4.72,0.86,44.44
1984,9,10,5.27,0.86,271.5
1984,9,11,10.06,1.53,88.12
1984,9,12,11.73,8.24,70.0
1984,9,13,7.26,0.45,130.62
1984,9,14,5.64,0.15,213.19
1984,9,15,3.61,1.13,202.75
1984,9,16,5.67,1.14,57.0
1984,9,17,4.88,1.41,59.06
1984,9,18,8.62,2.42,272.81
1984,9,19,7.65,2.19,305.31
1984,9,20,3.52,1.81,251.19
1984,9,21,4.69,0.15,207.62
1984,9,22,5.74,2.03,236.38
1984,9,23,7.98,3.64,240.44
1984,9,24,7.46,1.06,277.69
1984,9,25,6.23,3.47,335.94
1984,9,26,5.6,1.41,76.69
1984,9,27,6.14,0.52,83.62
1984,9,28,5.28,0.88,134.06
1984,9,29,9.54,3.88,249.56
1984,9,30,9.11,3.75,274.5
1984,10,1,6.34,3.16,252.94
1984,10,2,6.51,2.68,258.44
1984,10,3,11.04,1.68,226.88
1984,10,4,11.69,3.52,229.62
1984,10,5,13.47,9.07,264.88
1984,10,6,8.66,5.65,306.31
1984,10,7,8.05,3.38,207.56
1984,10,8,7.96,3.2,107.75
1984,10,9,6.33,5.59,35.44
1984,10,10,9.5,3.94,217.38
1984,10,11,7.87,4.08,292.88
1984,10,12,6.04,1.98,237.56
1984,10,13,4.92,2.16,31.31
1984,10,14,5.2,3.8,48.0
1984,10,15,4.32,0.76,68.75
1984,10,16,5.48,3.42,78.88
1984,10,17,4.87,2.19,78.94
1984,10,18,4.7,1.47,146.44
1984,10,19,6.3,1.65,224.56
1984,10,20,7.32,1.7,233.44
1984,10,21,4.68,0.58,168.5
1984,10,22,6.05,4.79,74.31
1984,10,23,5.76,4.01,83.81
1984,10,24,6.62,3.03,92.56
1984,10,25,5.3,0.48,201.62
1984,10,26,4.74,1.2,251.06
1984,10,27,5.45,1.0,260.62
1984,10,28,4.55,2.06,105.38
1984,10,29,6.05,3.61,36.06
1984,10,30,7.95,4.56,63.81
1984,10,31,7.02,4.69,70.94
1984,11,1,6.32,2.55,89.31
1984,11,2,4.25,1.86,240.88
1984,11,3,5.73,1.99,207.56
1984,11,4,6.73,1.45,118.69
1984,11,5,14.05,4.95,217.44
1984,11,6,10.12,1.17,206.5
1984,11,7,11.27,4.28,173.75
1984,11,8,11.75,5.18,178.0
1984,11,9,12.02,3.62,167.25
1984,11,10,6.76,1.18,123.88
1984,11,11,6.05,3.38,177.19
1984,11,12,6.04,3.27,242.75
1984,11,13,9.0,1.97,226.69
1984,11,14,11.98,6.61,240.75
1984,11,15,11.66,7.73,275.0
1984,11,16,11.61,8.55,236.44
1984,11,17,10.8,5.3,245.5
1984,11,18,12.37,9.48,246.19
1984,11,19,14.17,10.45,259.94
1984,11,20,9.71,5.65,282.69
1984,11,21,8.98,5.97,259.88
1984,11,22,8.54,4.53,251.0
1984,11,23,6.62,1.66,238.06
1984,11,24,4.77,0.21,228.44
1984,11,25,3.26,0.12,218.12
1984,11,26,4.52,0.61,169.19
1984,11,27,6.95,1.7,90.69
1984,11,28,6.49,4.17,81.62
1984,11,29,5.6,1.44,142.69
1984,11,30,6.52,1.04,175.75
1984,12,1,8.93,4.3,233.94
1984,12,2,9.71,5.77,276.62
1984,12,3,7.46,4.72,287.75
1984,12,4,7.34,3.58,205.44
1984,12,5,5.34,2.12,137.75
1984,12,6,6.08,0.98,74.88
1984,12,7,6.08,2.16,121.31
1984,12,8,7.08,2.7,143.25
1984,12,9,5.2,1.39,131.81
1984,12,10,5.95,3.3,76.44
1984,12,11,6.2,3.47,80.75
1984,12,12,3.81,0.34,195.19
1984,12,13,5.23,2.22,240.44
1984,12,14,6.55,2.18,145.81
1984,12,15,8.84,2.23,162.88
1984,12,16,9.93,3.48,185.0
1984,12,17,8.79,2.38,254.25
1984,12,18,4.97,1.46,240.19
1984,12,19,7.23,0.73,120.31
1984,12,20,7.82,1.57,294.38
1984,12,21,4.26,1.88,298.69
1984,12,22,7.44,3.72,278.56
1984,12,23,5.25,3.32,24.25
1984,12,24,4.66,0.6,201.25
1984,12,25,4.98,2.33,222.19
1984,12,26,7.67,2.9,292.31
1984,12,27,8.55,5.06,288.56
1984,12,28,10.09,6.66,234.56
1984,12,29,10.76,7.36,346.75
1984,12,30,10.44,8.09,349.38
1984,12,31,9.9,7.54,297.62
1985,1,1,8.04,4.21,317.88
1985,1,2,11.29,7.05,276.31
1985,1,3,7.06,2.0,306.94
1985,1,4,4.09,0.49,180.75
